date,location,funct_group,percent_cover.total,site
2020,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,Hard coral,15.3,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,Macroalgae,19,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,Hard coral,20.7,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,Macroalgae,14.8,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,Hard coral,20.5,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,Macroalgae,44.2,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,Hard coral,16.6,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,Macroalgae,26.6,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,Hard coral,17.4,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,Macroalgae,40.5,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,Hard coral,15.9,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,Macroalgae,28.6,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,Hard coral,5.9,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,Macroalgae,35.3,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,Hard coral,5.2,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,Macroalgae,39.6,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,Hard coral,11.4,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,Macroalgae,31.5,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,Hard coral,13.6,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,Macroalgae,26.7,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,Hard coral,10.6,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,Macroalgae,27.7,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,Hard coral,5.8,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,Macroalgae,22.2,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,Hard coral,9.6,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,Macroalgae,31.4,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,Hard coral,11.1,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,Macroalgae,36,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,Hard coral,33.2,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,Macroalgae,24.4,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,Hard coral,25,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,Macroalgae,31.8,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,Hard coral,15.5,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,Macroalgae,28.5,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,Hard coral,22.4,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,Macroalgae,45.8,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,Hard coral,20.1,LTER 1
2020,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,Macroalgae,29.6,LTER 1
2020,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,Hard coral,2.7,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,Macroalgae,10,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,Hard coral,27.1,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,Macroalgae,3.1,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,Hard coral,19.4,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,Macroalgae,12.8,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,Hard coral,15.9,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,Macroalgae,18.6,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,Hard coral,6.300000000000001,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,Macroalgae,26,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,Hard coral,31.4,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,Macroalgae,21.6,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,Hard coral,2.6,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,Macroalgae,35.2,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,Hard coral,11.6,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,Macroalgae,20.5,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,Hard coral,10.7,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,Macroalgae,33.5,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,Hard coral,16.1,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,Macroalgae,22.4,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,Hard coral,10,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,Macroalgae,22.2,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,Hard coral,6.6,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,Macroalgae,42.6,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,Hard coral,6.4,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,Macroalgae,45.2,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,Hard coral,18.8,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,Macroalgae,23.6,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,Hard coral,18.7,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,Macroalgae,24.6,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,Hard coral,7.7,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,Macroalgae,21.5,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,Hard coral,12.8,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,Macroalgae,42.9,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,Hard coral,17.8,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,Macroalgae,35.3,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,Hard coral,10.2,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,Macroalgae,48.2,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,Hard coral,14.100000000000001,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,Macroalgae,47.1,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,Hard coral,7.7,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,Macroalgae,48.4,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,Hard coral,17.8,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,Macroalgae,40.8,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 7,Hard coral,24.4,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 7,Macroalgae,37.2,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 8,Hard coral,15.299999999999999,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 8,Macroalgae,48.7,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,Hard coral,9.6,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,Macroalgae,53.1,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,Hard coral,7.9,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,Macroalgae,48.7,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,Hard coral,18.5,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,Macroalgae,30.4,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,Hard coral,26.6,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,Macroalgae,34.4,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,Hard coral,33.3,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,Macroalgae,23.1,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,Hard coral,4.1,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,Macroalgae,26.7,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,Hard coral,28.2,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,Macroalgae,14.7,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,Hard coral,41,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,Macroalgae,9.2,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,Hard coral,32.6,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,Macroalgae,30.1,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,Hard coral,33.699999999999996,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,Macroalgae,28.1,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,Hard coral,20.6,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,Macroalgae,34.2,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,Hard coral,23.6,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,Macroalgae,36.4,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,Hard coral,20.799999999999997,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,Macroalgae,33.5,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,Hard coral,14.2,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,Macroalgae,18.2,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,Hard coral,24.799999999999997,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,Macroalgae,24.4,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,Hard coral,37,LTER 2
2020,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,Macroalgae,27.2,LTER 2
2021,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,Hard coral,0.5,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,Macroalgae,19.8,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,Hard coral,1.6,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,Macroalgae,29,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,Hard coral,0,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,Macroalgae,11.1,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,Hard coral,5.8,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,Macroalgae,23,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,Hard coral,17.3,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,Macroalgae,16.8,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,Hard coral,12.4,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,Macroalgae,22.8,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,Hard coral,0.5,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,Macroalgae,25.8,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,Hard coral,3.2,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,Macroalgae,17.8,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,Hard coral,9.3,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,Macroalgae,20.9,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,Hard coral,0.5,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,Macroalgae,32.3,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,Hard coral,11.3,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,Macroalgae,49.7,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,Hard coral,3.2,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,Macroalgae,29,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,Hard coral,12.5,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,Macroalgae,24.9,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,Hard coral,5.7,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,Macroalgae,19.4,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,Hard coral,13.4,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,Macroalgae,13.9,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,Hard coral,16.3,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,Macroalgae,3.7,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,Hard coral,7.4,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,Macroalgae,24.7,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,Hard coral,3.3,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,Macroalgae,28,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,Hard coral,11.2,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,Macroalgae,23.3,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,Hard coral,26.3,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,Macroalgae,17.7,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,Hard coral,13.2,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,Macroalgae,33.9,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,Hard coral,15.6,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,Macroalgae,17.2,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,Hard coral,2.2,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,Macroalgae,33.3,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,Hard coral,8.2,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,Macroalgae,30.4,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,Hard coral,0.6,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,Macroalgae,25,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,Hard coral,6.8,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,Macroalgae,39.5,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,Hard coral,5.8,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,Macroalgae,42,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,Hard coral,12.4,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,Macroalgae,27.4,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,Hard coral,5.9,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,Macroalgae,29.1,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,Hard coral,8.6,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,Macroalgae,25.4,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,Hard coral,3.2,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,Macroalgae,32.8,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,Hard coral,4.9,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,Macroalgae,45.4,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,Hard coral,17.9,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,Macroalgae,26.8,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,Hard coral,23,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,Macroalgae,17.7,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,Hard coral,16.1,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,Macroalgae,30.1,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,Hard coral,11.4,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,Macroalgae,32.8,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,Hard coral,19.200000000000003,LTER 1
2021,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,Macroalgae,33.3,LTER 1
2021,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,Hard coral,6,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,Macroalgae,13,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,Hard coral,16.299999999999997,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,Macroalgae,11.4,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,Hard coral,11.2,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,Macroalgae,26.1,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,Hard coral,4.800000000000001,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,Macroalgae,32.8,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,Hard coral,5.9,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,Macroalgae,50,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,Hard coral,19.3,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,Macroalgae,16.7,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,Hard coral,2.7,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,Macroalgae,48.9,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,Hard coral,5.4,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,Macroalgae,50.5,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,Hard coral,0.5,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,Macroalgae,55,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,Hard coral,7,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,Macroalgae,37.9,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,Hard coral,10.2,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,Macroalgae,42.7,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,Hard coral,2.8,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,Macroalgae,40.6,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,Hard coral,3.2,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,Macroalgae,38,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,Hard coral,8.4,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,Macroalgae,42.7,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,Hard coral,10.200000000000001,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,Macroalgae,22.9,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,Hard coral,1.1,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,Macroalgae,35.9,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,Hard coral,8.6,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,Macroalgae,22.3,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,Hard coral,8.100000000000001,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,Macroalgae,37.5,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,Hard coral,4.3,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,Macroalgae,39.6,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,Hard coral,8.8,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,Macroalgae,36.1,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,Hard coral,0,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,Macroalgae,26.2,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,Hard coral,13.4,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,Macroalgae,27.4,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 7,Hard coral,11,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 7,Macroalgae,29.5,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 8,Hard coral,23,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 8,Macroalgae,25.7,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,Hard coral,4.2,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,Macroalgae,34.6,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,Hard coral,1.1,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,Macroalgae,10.9,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,Hard coral,17.2,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,Macroalgae,16.6,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,Hard coral,4.3,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,Macroalgae,27.5,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,Hard coral,19,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,Macroalgae,12.2,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,Hard coral,3.5,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,Macroalgae,24.9,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,Hard coral,25.7,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,Macroalgae,21.3,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,Hard coral,22.3,LTER 2
2021,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,Macroalgae,14.7,LTER 2
